,Name,Abondance Restaurante Bar,Arrachela Grill,Cabana Huasteca,Cafe Ambar,Cafe Chaires,Cafe Punta Del Cielo,Cafeteria Cenidet,Cafeteria Y Restaurant El Pacifico,Carl's Jr,Carnitas Mata,Carnitas Mata  Calle 16 de Septiembre,Carnitas Mata Calle Emilio Portes Gil,Carreton De Flautas Y Migadas,Cenaduria El Rincón De Tlaquepaque,Chaires,Chilis Cuernavaca,Church's,Crudalia,Dairy Queen,Dominos Pizza,Don Burguers,El Angel Restaurante,El Club,El Cotorreo,El Herradero Restaurante And Bar,El Lechon Potosino ,El Mundo De La Pasta,El Oceano Dorado,El Pueblito,El Rincon De San Francisco,El Rincón De San Francisco,Emilianos,Giovannis,Gordas De Morales,Gorditas Doa Gloria,Gorditas Dona Tota,Gorditas Doña Tota,Hamburguesas La Perica,Hamburguesas Saul,Hamburguesas Valle Dorado,KFC,Kiku Cuernavaca,Koye Sushi,La Cantina,La Cantina Restaurante,La Cochinita Pibil Restaurante Yucateco,La Estrella De Dimas,La Fontana Pizza Restaurante And Cafe,La Parroquia,La Perica Hamburguesa,La Posada Del Virrey,La Virreina,Little Caesars,Little Pizza Emilio Portes Gil,Log Yin,Los Toneles,Los Vikingos,Luna Cafe,Mariscos El Pescador,Mariscos Tia Licha,McDonalds Centro,McDonalds Parque Tangamanga,Michiko Restaurant Japones,Mikasa,Palomo Tec,Paniroles,Pizza Clasica,Pizzeria Julios,Pollo Frito Buenos Aires,Potzocalli,Preambulo Wifi Zone Cafe,Puesto De Tacos,Puesto de Gorditas,Restaurant And Bar And Clothesline Carlos N Charlies,Restaurant Bar Coty Y Pablo,Restaurant Bar Hacienda Los Martinez,Restaurant De Mariscos De Picon,Restaurant El Muladar De Calzada,Restaurant Familiar El Chino,Restaurant La Chalita,Restaurant Las Mañanitas,Restaurant Los Compadres,Restaurant Los Pinos,Restaurant Oriental Express,Restaurant Orizatlan,Restaurant Teely,Restaurant Wu Zhuo Yi,Restaurante 75,Restaurante Alhondiga,Restaurante Bar El Gallinero,Restaurante Bar Fu-Hao,Restaurante Casa De Las Flores,Restaurante De Mariscos La Langosta,Restaurante El Chivero S.A. De C.V.,Restaurante El Cielo Potosino,Restaurante El Reyecito,Restaurante Guerra,Restaurante La Cantina,Restaurante La Estrella De Dima,Restaurante La Gran Via,Restaurante La Parroquia Potosina,Restaurante Marisco Sam,Restaurante Pueblo Bonito,Restaurante Tiberius,Restaurante Versalles,Restaurante Y Pescaderia Tampico,Rincon Del Bife,Rincon Huasteco,Rockabilly ,Sanborns Casa Piedra,Shi Ro Ie,Sirloin Stockade,Sirlone,Subway,Sushi Itto,Tacos Abi,Tacos Correcaminos,Tacos De Barbacoa Enfrente Del Tec,Tacos De La Estacion,Tacos El Guero,Tacos Los Volcanes,Taqueria El Amigo ,Tortas Hawaii,Tortas Locas Hipocampo,Tortas Y Hamburguesas El Gordo,Unicol's Pizza,Vips
41,Kiku Cuernavaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Koye Sushi,-0.4999999999999999,0.0,0.0,-0.7071067811865475,-0.4999999999999999,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,-0.7071067811865475,-0.4999999999999999,-0.7071067811865475,0.0,0.0,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,0.0,-0.7071067811865475,0.7071067811865475,0.0,-0.4999999999999999,0.0,-0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,-0.408248290463863,-0.7071067811865475,0.0,-0.4999999999999999,0.0,-0.7071067811865475,-0.408248290463863,-0.4999999999999999,-0.4999999999999999,-0.408248290463863,0.0,0.9999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.0,0.4999999999999999,0.0,0.0,0.4999999999999999,0.0,0.0,-0.408248290463863,-0.4999999999999999,0.7071067811865475,0.0,0.0,0.0,0.0,-0.408248290463863,0.0,0.0,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.408248290463863,-0.7071067811865475,0.0,-0.4999999999999999,-0.4999999999999999,0.4999999999999999,-0.4999999999999999,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0.4999999999999999,0.4999999999999999,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.7071067811865475,0.4999999999999999,0.0,0.7071067811865475,0.0,-0.7071067811865475,0.4999999999999999,0.7071067811865475,-0.7071067811865475,-0.4999999999999999,0.0,0.408248290463863,-0.4999999999999999,0.0,-0.408248290463863,0.0,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.408248290463863,-0.4999999999999999,0.0,0.0,-0.4999999999999999,-0.4999999999999999,-0.408248290463863
43,La Cantina,-2.2371143170757382e-17,0.0,0.0,-0.7071067811865475,-0.4999999999999999,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,-0.7071067811865475,-0.4999999999999999,-0.7071067811865475,0.0,0.0,-0.4999999999999999,-2.2371143170757382e-17,-0.4999999999999999,0.0,-0.7071067811865475,0.7071067811865475,0.0,-0.4999999999999999,0.7071067811865475,-0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,-0.408248290463863,-0.7071067811865475,0.0,-0.4999999999999999,0.0,-0.7071067811865475,-0.408248290463863,-0.4999999999999999,-0.4999999999999999,-0.408248290463863,0.0,0.4999999999999999,0.9999999999999998,0.9999999999999998,0.4999999999999999,0.0,0.4999999999999999,0.0,0.0,0.4999999999999999,0.0,0.0,-0.408248290463863,-0.4999999999999999,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,-0.408248290463863,0.0,0.0,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.408248290463863,-0.7071067811865475,0.0,-0.4999999999999999,-0.4999999999999999,0.9999999999999998,-2.2371143170757382e-17,0.7071067811865475,-0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.4999999999999999,0.0,0.7071067811865475,0.0,-0.7071067811865475,0.4999999999999999,0.7071067811865475,-0.7071067811865475,-2.2371143170757382e-17,0.0,0.408248290463863,-0.4999999999999999,0.0,-0.408248290463863,0.0,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.408248290463863,-0.4999999999999999,0.0,0.0,-0.4999999999999999,-0.4999999999999999,-0.408248290463863
44,La Cantina Restaurante,-2.2371143170757382e-17,0.0,0.0,-0.7071067811865475,-0.4999999999999999,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,-0.7071067811865475,-0.4999999999999999,-0.7071067811865475,0.0,0.0,-0.4999999999999999,-2.2371143170757382e-17,-0.4999999999999999,0.0,-0.7071067811865475,0.7071067811865475,0.0,-0.4999999999999999,0.7071067811865475,-0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,-0.408248290463863,-0.7071067811865475,0.0,-0.4999999999999999,0.0,-0.7071067811865475,-0.408248290463863,-0.4999999999999999,-0.4999999999999999,-0.408248290463863,0.0,0.4999999999999999,0.9999999999999998,0.9999999999999998,0.4999999999999999,0.0,0.4999999999999999,0.0,0.0,0.4999999999999999,0.0,0.0,-0.408248290463863,-0.4999999999999999,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,-0.408248290463863,0.0,0.0,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.408248290463863,-0.7071067811865475,0.0,-0.4999999999999999,-0.4999999999999999,0.9999999999999998,-2.2371143170757382e-17,0.7071067811865475,-0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.4999999999999999,0.0,0.7071067811865475,0.0,-0.7071067811865475,0.4999999999999999,0.7071067811865475,-0.7071067811865475,-2.2371143170757382e-17,0.0,0.408248290463863,-0.4999999999999999,0.0,-0.408248290463863,0.0,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.408248290463863,-0.4999999999999999,0.0,0.0,-0.4999999999999999,-0.4999999999999999,-0.408248290463863
45,La Cochinita Pibil Restaurante Yucateco,-0.4999999999999999,0.0,0.7071067811865475,-0.7071067811865475,-0.4999999999999999,0.0,-0.4999999999999999,0.0,0.0,0.4999999999999999,-0.7071067811865475,-0.7071067811865475,-2.2371143170757382e-17,-0.7071067811865475,0.0,0.0,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,0.0,-0.7071067811865475,0.7071067811865475,0.0,-0.4999999999999999,0.0,-0.4999999999999999,0.4999999999999999,0.7071067811865475,0.7071067811865475,0.7071067811865475,-0.7071067811865475,-0.408248290463863,-0.7071067811865475,0.7071067811865475,-2.2371143170757382e-17,0.4999999999999999,-0.7071067811865475,-1.7796192843178415e-17,-0.4999999999999999,-0.4999999999999999,-0.408248290463863,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.9999999999999998,0.7071067811865475,0.4999999999999999,0.0,0.0,0.4999999999999999,0.7071067811865475,0.0,-0.408248290463863,-2.2371143170757382e-17,0.7071067811865475,0.0,0.0,0.0,0.0,-0.408248290463863,0.0,0.0,0.0,-2.2371143170757382e-17,0.0,0.0,0.0,-0.408248290463863,-0.7071067811865475,0.0,-2.2371143170757382e-17,-0.4999999999999999,0.4999999999999999,-0.4999999999999999,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,0.7071067811865475,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.4999999999999999,0.4999999999999999,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.7071067811865475,0.4999999999999999,0.0,0.7071067811865475,0.0,-0.7071067811865475,0.4999999999999999,0.7071067811865475,-0.7071067811865475,-0.4999999999999999,0.0,0.408248290463863,-0.4999999999999999,0.0,-0.408248290463863,0.0,-2.2371143170757382e-17,-2.2371143170757382e-17,-2.2371143170757382e-17,-2.2371143170757382e-17,-2.2371143170757382e-17,-0.408248290463863,-2.2371143170757382e-17,0.0,0.0,-0.4999999999999999,-0.4999999999999999,-0.408248290463863
46,La Estrella De Dimas,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7071067811865475,0.7071067811865475,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0
47,La Fontana Pizza Restaurante And Cafe,-0.4999999999999999,0.0,0.0,-0.7071067811865475,-2.2371143170757382e-17,0.7071067811865475,-2.2371143170757382e-17,0.7071067811865475,0.0,0.0,-0.7071067811865475,-0.7071067811865475,-0.4999999999999999,-0.7071067811865475,0.0,0.0,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,0.0,-0.7071067811865475,0.7071067811865475,0.0,-0.4999999999999999,0.0,-0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,-0.408248290463863,-0.7071067811865475,0.0,-0.4999999999999999,0.0,-0.7071067811865475,-0.408248290463863,-2.2371143170757382e-17,-0.4999999999999999,-0.408248290463863,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.0,0.9999999999999998,0.0,0.0,0.4999999999999999,0.0,0.0,-0.408248290463863,-0.4999999999999999,0.7071067811865475,0.0,0.0,0.0,0.0,-0.408248290463863,0.0,0.0,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.408248290463863,-0.7071067811865475,0.0,-0.4999999999999999,-0.4999999999999999,0.4999999999999999,-0.4999999999999999,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.4999999999999999,0.4999999999999999,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.7071067811865475,0.4999999999999999,0.0,0.7071067811865475,0.0,-0.7071067811865475,0.4999999999999999,0.7071067811865475,-0.7071067811865475,-0.4999999999999999,0.0,0.408248290463863,-0.4999999999999999,0.0,-0.408248290463863,0.0,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.408248290463863,-0.4999999999999999,0.0,0.0,-0.4999999999999999,-0.4999999999999999,-0.408248290463863
48,La Parroquia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.4999999999999999,0.0,0.408248290463863,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.4999999999999999,0.0,0.0,0.4999999999999999,0.408248290463863,0.0,0.0,0.7071067811865475,0.0,0.0,0.4999999999999999,0.408248290463863,0.4999999999999999,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.408248290463863,0.4999999999999999,0.0,0.408248290463863,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.408248290463863
49,La Perica Hamburguesa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.4999999999999999,0.0,0.408248290463863,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.9999999999999998,0.0,0.0,0.4999999999999999,0.408248290463863,0.0,0.0,0.7071067811865475,0.0,0.0,0.4999999999999999,0.408248290463863,0.4999999999999999,0.0,0.0,0.0,0.7071067811865475,0.4999999999999999,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.408248290463863,0.4999999999999999,0.0,0.408248290463863,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.4999999999999999,0.408248290463863
50,La Posada Del Virrey,-0.4999999999999999,0.0,0.0,-0.7071067811865475,-0.4999999999999999,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,-0.7071067811865475,-0.4999999999999999,-0.7071067811865475,0.0,0.0,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,0.0,-0.7071067811865475,0.7071067811865475,0.0,-0.4999999999999999,0.0,-2.2371143170757382e-17,0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,-0.408248290463863,-0.7071067811865475,0.0,-0.4999999999999999,0.0,-0.7071067811865475,-0.408248290463863,-0.4999999999999999,-0.4999999999999999,-0.408248290463863,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.0,0.4999999999999999,0.0,0.0,0.9999999999999998,0.0,0.0,-0.408248290463863,-0.4999999999999999,0.7071067811865475,0.0,0.0,0.0,0.0,-0.408248290463863,0.0,0.0,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.408248290463863,-0.7071067811865475,0.0,-0.4999999999999999,-0.4999999999999999,0.4999999999999999,-0.4999999999999999,0.0,-0.4999999999999999,0.0,0.0,0.0,-0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.4999999999999999,0.4999999999999999,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.7071067811865475,0.4999999999999999,0.0,0.7071067811865475,0.0,-0.7071067811865475,0.4999999999999999,0.7071067811865475,-0.7071067811865475,-0.4999999999999999,0.0,0.408248290463863,-0.4999999999999999,0.7071067811865475,-0.408248290463863,0.0,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-0.408248290463863,-0.4999999999999999,0.0,0.0,-0.4999999999999999,-0.4999999999999999,-0.408248290463863
51,La Virreina,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7071067811865475,0.7071067811865475,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0
52,Little Caesars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.4999999999999999,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.4999999999999999,0.0,0.408248290463863,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.4999999999999999,0.0,0.0,0.9999999999999998,0.408248290463863,0.0,0.0,0.7071067811865475,0.0,0.0,0.4999999999999999,0.408248290463863,0.4999999999999999,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.408248290463863,0.4999999999999999,0.0,0.408248290463863,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.408248290463863
53,Little Pizza Emilio Portes Gil,0.408248290463863,0.0,0.0,0.5773502691896258,0.408248290463863,0.0,0.408248290463863,0.0,0.408248290463863,0.408248290463863,0.5773502691896258,0.5773502691896258,0.408248290463863,0.5773502691896258,0.0,0.0,0.816496580927726,0.408248290463863,0.816496580927726,0.408248290463863,0.5773502691896258,-0.5773502691896258,0.0,0.408248290463863,0.0,0.408248290463863,-0.408248290463863,0.0,0.0,0.0,0.5773502691896258,0.6666666666666669,0.5773502691896258,0.0,0.408248290463863,0.408248290463863,0.5773502691896258,0.6666666666666669,0.408248290463863,0.408248290463863,0.6666666666666669,0.0,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,0.0,-0.408248290463863,0.408248290463863,0.408248290463863,-0.408248290463863,0.0,0.408248290463863,1.0000000000000002,0.408248290463863,-0.5773502691896258,0.5773502691896258,0.0,0.0,0.408248290463863,0.6666666666666669,0.408248290463863,0.0,0.0,0.408248290463863,0.0,0.408248290463863,0.0,0.6666666666666669,0.5773502691896258,0.0,0.408248290463863,0.408248290463863,-0.408248290463863,0.408248290463863,0.0,0.408248290463863,0.0,0.0,0.0,0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,-0.5773502691896258,0.0,0.0,0.0,-0.408248290463863,-0.408248290463863,-0.5773502691896258,0.0,-0.5773502691896258,0.0,0.0,-0.5773502691896258,0.0,-0.5773502691896258,-0.5773502691896258,-0.408248290463863,0.0,-0.5773502691896258,0.408248290463863,0.5773502691896258,-0.408248290463863,-0.5773502691896258,0.5773502691896258,0.408248290463863,0.5773502691896258,-2.9461301385306534e-18,0.816496580927726,0.0,0.6666666666666669,0.408248290463863,0.408248290463863,0.408248290463863,0.408248290463863,0.408248290463863,0.408248290463863,0.6666666666666669,0.408248290463863,0.0,0.0,0.408248290463863,0.408248290463863,0.6666666666666669
54,Log Yin,0.4999999999999999,0.0,0.7071067811865475,0.7071067811865475,0.4999999999999999,0.0,0.4999999999999999,0.0,0.0,0.4999999999999999,0.7071067811865475,0.7071067811865475,0.9999999999999998,0.7071067811865475,0.0,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.0,0.7071067811865475,-0.7071067811865475,0.0,0.4999999999999999,0.0,0.4999999999999999,-0.4999999999999999,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.408248290463863,0.7071067811865475,0.7071067811865475,0.9999999999999998,0.4999999999999999,0.7071067811865475,0.816496580927726,0.4999999999999999,0.4999999999999999,0.408248290463863,0.0,-0.4999999999999999,-0.4999999999999999,-0.4999999999999999,-2.2371143170757382e-17,0.7071067811865475,-0.4999999999999999,0.0,0.0,-0.4999999999999999,0.7071067811865475,0.0,0.408248290463863,0.9999999999999998,-0.7071067811865475,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.408248290463863,0.7071067811865475,0.0,0.9999999999999998,0.4999999999999999,-0.4999999999999999,0.4999999999999999,0.0,0.4999999999999999,0.0,0.0,0.0,0.7071067811865475,-0.7071067811865475,0.0,0.0,0.7071067811865475,-0.7071067811865475,0.0,0.0,0.0,-0.4999999999999999,-0.4999999999999999,-0.7071067811865475,0.0,-0.7071067811865475,0.0,0.0,-0.7071067811865475,0.0,-0.7071067811865475,-0.7071067811865475,-0.4999999999999999,0.0,-0.7071067811865475,0.0,0.7071067811865475,-0.4999999999999999,-0.7071067811865475,0.7071067811865475,0.4999999999999999,0.0,-0.408248290463863,0.4999999999999999,0.0,0.408248290463863,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.408248290463863,0.9999999999999998,0.0,0.0,0.4999999999999999,0.4999999999999999,0.408248290463863
55,Los Toneles,-0.7071067811865475,0.0,0.0,-1.0,-0.7071067811865475,0.0,-0.7071067811865475,0.0,0.0,0.0,-1.0,-1.0,-0.7071067811865475,-1.0,0.0,0.0,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,0.0,-1.0,1.0,0.0,-0.7071067811865475,0.0,-0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,-1.0,-0.5773502691896258,-1.0,0.0,-0.7071067811865475,0.0,-1.0,-0.5773502691896258,-0.7071067811865475,-0.7071067811865475,-0.5773502691896258,0.0,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475,0.0,0.0,-0.5773502691896258,-0.7071067811865475,1.0,0.0,0.0,0.0,0.0,-0.5773502691896258,0.0,0.0,0.0,-0.7071067811865475,0.0,0.0,0.0,-0.5773502691896258,-1.0,0.0,-0.7071067811865475,-0.7071067811865475,0.7071067811865475,-0.7071067811865475,0.0,-0.7071067811865475,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7071067811865475,0.0,1.0,0.0,-1.0,0.7071067811865475,1.0,-1.0,-0.7071067811865475,0.0,0.5773502691896258,-0.7071067811865475,0.0,-0.5773502691896258,0.0,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.5773502691896258,-0.7071067811865475,0.0,0.0,-0.7071067811865475,-0.7071067811865475,-0.5773502691896258
